Trip_Distance_km,Time_of_Day,Day_of_Week,Passenger_Count,Traffic_Conditions,Weather,Base_Fare,Per_Km_Rate,Per_Minute_Rate,Trip_Duration_Minutes,Trip_Price,Fare_per_km,Peak_Hour,Is_Weekend,Traffic_Level,Price_Intensity,Congested_Trip,Taxi_Category
26.5,Morning,Weekday,1.0,High,Clear,4.44,0.81,0.45,114.61,77.4795,2.923754716981132,1,0,2,1.26,1,Premium
38.84,Afternoon,Weekday,1.0,Low,Clear,4.81,1.23,0.2929157894736842,64.42,71.45283515789474,1.6192173017507725,0,0,0,1.5229157894736842,0,Premium
26.49,Night,Weekday,1.0,High,Clear,3.54,1.82,0.15,99.2,66.6318,2.515356738391846,0,0,2,1.97,1,Premium
42.76,Afternoon,Weekday,2.0,Medium,Rain,4.85,1.29,0.17,67.92,71.5568,1.6734518241347054,0,0,1,1.46,0,Premium
28.04,Evening,Weekend,4.0,High,Clear,3.61,1.89,0.48,9.69,61.2568,2.1846219686162627,1,1,2,2.37,0,Premium
28.49,Evening,Weekend,2.4768421052631577,Medium,Clear,3.18,1.23,0.38,41.23,53.8901,1.8915444015444016,1,1,1,1.6099999999999999,0,Standard
43.96,Morning,Weekday,3.0,Medium,Clear,4.54,1.24,0.42,71.19,88.9502,2.023434940855323,1,0,1,1.66,0,Premium
20.77,Morning,Weekend,4.0,Low,Clear,3.48,1.2333157894736844,0.26,62.11811578947369,45.246679052631585,2.278613384689456,1,1,0,1.4933157894736844,0,Standard
7.57,Afternoon,Weekday,3.0,High,Clear,3.42,1.7,0.23,103.8,40.163,5.30554821664465,0,0,2,1.93,1,Standard
2.41,Afternoon,Weekday,2.0,Low,Clear,3.47,0.87,0.19,31.26,11.5061,4.774315352697095,0,0,0,1.06,1,Economy
38.0,Evening,Weekday,2.4768421052631577,High,Clear,4.54,1.85,0.29,30.31,83.6299,2.200786842105263,1,0,2,2.14,0,Premium
31.4,Night,Weekday,3.0,Low,Clear,4.5,1.87,0.32,28.13,72.2196,2.299987261146497,0,0,0,2.19,0,Premium
35.5,Afternoon,Weekend,2.0,Low,Rain,3.21,1.91,0.35,111.09,109.89649999999997,3.0956760563380272,0,1,0,2.26,1,Luxury
11.44,Morning,Weekend,1.0,Low,Rain,3.0,1.28,0.2,103.06,38.2552,3.3439860139860142,1,1,0,1.48,1,Standard
7.68,Evening,Weekday,3.0,Medium,Clear,3.48,1.52,0.48,94.11,60.32639999999999,7.8549999999999995,1,0,1,2.0,1,Premium
1.71,Morning,Weekday,3.0,Low,Clear,3.72,1.67,0.17,50.16,15.1029,8.832105263157896,1,0,0,1.8399999999999999,1,Economy
18.18,Evening,Weekday,2.0,High,Rain,2.72,0.7,0.49,63.0,46.316,2.547634763476348,1,0,2,1.19,1,Standard
29.91,Afternoon,Weekday,1.0,Low,Clear,4.38,1.4,0.11,58.4,52.678,1.7612169842861918,0,0,0,1.51,0,Standard
20.22,Afternoon,Weekday,1.0,Low,Clear,3.46,0.55,0.2929157894736842,34.14,24.581145052631577,1.210761622156281,0,0,0,0.8429157894736843,0,Economy
22.44,Morning,Weekday,3.0,High,Clear,3.0,1.25,0.23,63.08,45.5584,2.0302317290552585,1,0,2,1.48,0,Standard
45.3,Afternoon,Weekend,3.0,Medium,Rain,2.32,0.73,0.28,8.51,37.7718,0.8338145695364239,0,1,1,1.01,0,Standard
18.06,Afternoon,Weekend,3.0,High,Clear,2.72,0.77,0.33,20.16,23.279,1.2889811738648949,0,1,2,1.1,0,Economy
26.19,Afternoon,Weekday,1.0,Low,Clear,4.85,1.05,0.27,106.96,61.2287,2.3378655975563194,0,0,0,1.32,1,Premium
39.4,Afternoon,Weekend,2.0,Medium,Rain,2.92,1.15,0.27,91.44,72.9188,1.8507309644670054,0,1,1,1.42,0,Premium
20.43,Evening,Weekday,2.0,Medium,Clear,2.51,1.43,0.39,53.63,52.6406,2.5766324033284387,1,0,1,1.8199999999999998,0,Standard
31.48,Evening,Weekday,1.0,Medium,Clear,3.38,0.61,0.37,64.47,46.4367,1.475117534942821,1,0,1,0.98,0,Standard
43.26,Morning,Weekday,4.0,Medium,Snow,2.92,1.26,0.43,47.55,77.8741,1.8001410078594544,1,0,1,1.69,0,Premium
47.53,Morning,Weekday,2.0,Medium,Clear,2.11,0.77,0.2,90.19,56.7461,1.193900694298338,1,0,1,0.97,0,Standard
8.21,Morning,Weekend,3.0,Medium,Clear,2.97,1.36,0.34,95.18,46.49680000000001,5.663434835566383,1,1,1,1.7000000000000002,1,Standard
46.4,Afternoon,Weekday,4.0,Low,Clear,3.63,1.46,0.33,92.78,101.9914,2.198090517241379,0,0,0,1.79,0,Luxury
25.11,Afternoon,Weekday,4.0,Medium,Clear,3.66,1.34,0.25,88.1,59.3324,2.362899243329351,0,0,1,1.59,1,Standard
13.65,Afternoon,Weekday,2.0,Low,Clear,3.07,1.61,0.29,62.11811578947369,43.06075357894737,4.166650060491605,0,0,0,1.9000000000000001,1,Standard
23.5,Morning,Weekday,4.0,Medium,Clear,3.34,1.0,0.23,43.87,36.930099999999996,1.5714936170212768,1,0,1,1.23,0,Standard
49.02,Afternoon,Weekend,4.0,Low,Clear,4.9,1.65,0.16,59.03,95.2278,1.9426315789473683,0,1,0,1.8099999999999998,0,Premium
25.14,Afternoon,Weekday,2.0,Medium,Rain,3.13,1.15,0.19,43.04,40.218599999999995,1.5997852028639619,0,0,1,1.3399999999999999,0,Standard
17.11,Afternoon,Weekday,2.4768421052631577,Medium,Clear,2.77,1.23,0.2929157894736842,91.82,50.710827789473676,2.143196960841613,0,0,1,1.5229157894736842,1,Standard
27.070546861761322,Night,Weekday,4.0,Low,Clear,2.73,1.47,0.37,42.88,58.38930388678914,2.426785108386453,0,0,0,1.8399999999999999,0,Standard
12.77,Morning,Weekday,3.0,Low,Clear,3.37,0.53,0.2929157894736842,20.9,16.26004,1.3830931871574004,1,0,0,0.8229157894736843,0,Economy
4.72,Afternoon,Weekday,1.0,Low,Rain,4.28,1.48,0.48,50.89,35.6928,7.562033898305085,0,0,0,1.96,1,Standard
7.32,Afternoon,Weekday,4.0,Medium,Clear,2.62,1.43,0.39,117.69,58.9867,8.058292349726775,0,0,1,1.8199999999999998,1,Standard
122.82019097975328,Afternoon,Weekday,2.4768421052631577,High,Clear,4.13,0.96,0.12,30.98,125.75498334056314,2.015941482618664,0,0,2,1.08,0,Luxury
8.44,Evening,Weekend,3.0,Low,Clear,2.06,0.63,0.45,75.4,41.30720000000001,4.894218009478674,1,1,0,1.08,1,Standard
7.8,Afternoon,Weekend,2.4768421052631577,Medium,Clear,3.26,0.64,0.45,62.11811578947369,36.20515210526316,4.218910256410257,0,1,1,1.09,1,Standard
32.4,Night,Weekend,4.0,Low,Clear,4.33,1.88,0.28,13.17,68.9296,2.127456790123457,0,1,0,2.16,0,Premium
9.91,Morning,Weekday,1.0,Medium,Rain,3.02,1.53,0.33,61.11,38.348600000000005,3.869687184661958,1,0,1,1.86,1,Standard
17.94,Morning,Weekday,1.0,High,Clear,3.69,0.69,0.49,85.75,58.0861,3.237798216276477,1,0,2,1.18,1,Standard
44.94,Evening,Weekday,1.0,Low,Clear,2.61,1.04,0.31,64.02,69.1938,1.5396929238985313,1,0,0,1.35,0,Premium
24.22,Afternoon,Weekend,2.0,Medium,Clear,4.23,1.39,0.46,62.11811578947369,66.47013326315789,3.5643765483071843,0,1,1,1.8499999999999999,0,Premium
33.71,Morning,Weekday,2.0,Low,Rain,3.502989473684211,1.75,0.13,38.23,67.46538947368421,1.9615069712251556,1,0,0,1.88,0,Premium
9.44,Morning,Weekday,1.0,Low,Clear,4.56,0.57,0.18,14.92,12.6264,1.337542372881356,1,0,0,0.75,0,Economy
10.42,Morning,Weekday,1.0,Low,Clear,3.502989473684211,0.85,0.28,112.71,43.918789473684214,4.127236084452975,1,0,0,1.13,1,Standard
3.0,Evening,Weekday,2.0,Low,Clear,4.62,1.83,0.33,48.49,26.111700000000003,8.7039,1,0,0,2.16,1,Economy
9.28,Morning,Weekday,3.0,Medium,Clear,3.06,0.51,0.43,71.29,38.447500000000005,4.143049568965518,1,0,1,0.94,1,Standard
14.65,Afternoon,Weekday,4.0,Medium,Clear,4.17,0.8,0.5,96.08,63.93,4.36382252559727,0,0,1,1.3,1,Premium
9.67,Morning,Weekend,4.0,Medium,Clear,2.96,1.94,0.26,42.3,32.7178,3.383433298862461,1,1,1,2.2,1,Standard
5.35,Afternoon,Weekday,1.0,Low,Clear,4.72,1.42,0.12,87.36,22.8002,4.261719626168224,0,0,0,1.54,1,Economy
6.91,Morning,Weekday,3.0,Low,Clear,2.38,0.89,0.42,20.57,17.1693,2.4847033285094065,1,0,0,1.31,0,Economy
23.58,Afternoon,Weekday,2.0,Medium,Clear,2.54,0.6,0.34,38.5,29.778,1.2628498727735369,0,0,1,0.94,0,Economy
11.11,Morning,Weekday,1.0,Low,Clear,3.48,0.54,0.18,21.64,13.374600000000001,1.2038343834383438,1,0,0,0.72,0,Economy
18.85,Afternoon,Weekday,3.0,Low,Clear,2.25,0.87,0.3,98.29,48.1365,2.5536604774535805,0,0,0,1.17,1,Standard
25.67,Morning,Weekend,3.0,High,Clear,2.59,1.82,0.4,30.6,61.54940000000001,2.397717179587067,1,1,2,2.22,0,Premium
34.83,Afternoon,Weekday,3.0,Medium,Snow,4.83,1.12,0.41,87.5,79.71459999999999,2.2886764283663505,0,0,1,1.53,0,Premium
2.93,Evening,Weekend,2.0,Medium,Snow,4.93,1.58,0.3,113.48,43.60339999999999,14.881706484641635,1,1,1,1.8800000000000001,1,Standard
40.17,Afternoon,Weekday,2.0,Medium,Rain,3.13,1.88,0.22,65.69,93.1014,2.3176848394324123,0,0,1,2.1,0,Premium
31.77,Afternoon,Weekday,4.0,Low,Clear,4.77,1.11,0.49,67.1,72.9137,2.2950487881649355,0,0,0,1.6,0,Premium
5.01,Afternoon,Weekend,4.0,Low,Rain,3.63,0.79,0.37,58.02,29.055300000000003,5.799461077844312,0,1,0,1.1600000000000001,1,Economy
43.81,Afternoon,Weekday,3.0,Medium,Clear,2.81,1.28,0.26,42.48,69.9316,1.5962474320931295,0,0,1,1.54,0,Premium
46.12,Afternoon,Weekday,3.0,Low,Clear,4.11,1.86,0.21,59.7,102.4302,2.220949696444059,0,0,0,2.0700000000000003,0,Luxury
138.76388715029725,Night,Weekday,2.0,High,Clear,3.98,1.71,0.39,74.32,270.25104702700827,2.3928681697838914,0,0,2,2.1,0,Luxury
14.57,Afternoon,Weekday,4.0,Medium,Clear,4.97,0.6,0.2929157894736842,118.39,48.390300315789474,2.5662319835277967,0,0,1,0.8929157894736841,1,Standard
40.5,Afternoon,Weekend,3.0,Low,Rain,2.8,1.54,0.2929157894736842,112.84,98.22261768421052,2.0827851851851853,0,1,0,1.8329157894736843,0,Premium
37.66,Evening,Weekday,4.0,Medium,Clear,4.02,1.36,0.31,104.15,87.5241,2.3240600106213494,1,0,1,1.6700000000000002,0,Premium
10.04,Afternoon,Weekend,2.4768421052631577,Low,Clear,2.16,1.86,0.22,107.25,44.4294,4.425239043824702,0,1,0,2.08,1,Standard
11.26,Morning,Weekend,3.0,Medium,Rain,2.34,0.68,0.2929157894736842,58.8,27.22024842105263,2.7155239786856127,1,1,1,0.9729157894736842,1,Economy
19.15,Afternoon,Weekday,2.0,Medium,Clear,2.01,1.3,0.15,80.61,38.9965,2.0363707571801566,0,0,1,1.45,1,Standard
24.74,Night,Weekend,3.0,High,Clear,5.0,1.82,0.36,107.93,88.8816,3.592627324171383,0,1,2,2.18,1,Premium
31.29,Morning,Weekday,3.0,Medium,Rain,4.41,1.2333157894736844,0.21,50.19,53.54035105263159,1.8176661337715057,1,0,1,1.4433157894736843,0,Standard
19.08,Afternoon,Weekend,4.0,Medium,Clear,4.36,1.22,0.1,115.6,39.197599999999994,2.0543815513626837,0,1,1,1.32,1,Standard
23.66,Morning,Weekday,3.0,Medium,Clear,3.53,0.61,0.15,52.82,25.885599999999997,1.094065934065934,1,0,1,0.76,0,Economy
37.63,Afternoon,Weekday,2.0,High,Clear,2.9,0.92,0.2929157894736842,74.12,59.23051831578948,1.922827531225086,0,0,2,1.2129157894736842,0,Standard
2.8,Morning,Weekday,3.0,Low,Clear,2.45,1.2333157894736844,0.45,86.63,44.886784210526315,15.787678571428573,1,0,0,1.6833157894736843,1,Standard
13.37,Afternoon,Weekday,2.0,Low,Rain,2.85,1.92,0.19,114.32,50.2412,3.7577561705310396,0,0,0,2.11,1,Standard
35.95,Evening,Weekday,2.0,Low,Clear,3.13,0.92,0.41,33.13,49.78730000000001,1.3849040333796943,1,0,0,1.33,0,Standard
44.87,Afternoon,Weekday,4.0,Low,Clear,4.27,1.2333157894736844,0.34,90.81,90.48427947368421,1.2675456502275555,0,0,0,1.5733157894736844,0,Premium
26.07,Afternoon,Weekday,1.0,Medium,Clear,3.62,1.51,0.49,64.89,74.7818,2.1816176956544076,0,0,1,2.0,0,Premium
27.07,Evening,Weekday,1.0,Medium,Clear,2.23,0.74,0.25,35.88,31.2318,1.1537421499815292,1,0,1,0.99,0,Standard
6.25,Night,Weekend,4.0,Medium,Snow,2.05,1.23,0.37,94.31,44.6322,7.141152,0,1,1,1.6,1,Standard
22.92,Morning,Weekday,3.0,Low,Clear,2.31,1.61,0.13,68.51,48.11750000000001,2.099367364746946,1,0,0,1.7400000000000002,0,Standard
27.1,Afternoon,Weekday,4.0,Medium,Clear,3.502989473684211,1.8,0.26,81.01,73.34558947368421,2.69640590405904,0,0,1,2.06,0,Premium
12.88,Morning,Weekend,2.0,Low,Clear,4.8,1.44,0.49,42.13,43.9909,3.415442546583851,1,1,0,1.93,1,Standard
14.19,Night,Weekend,1.0,Medium,Clear,3.91,1.5,0.32,62.11811578947369,45.072797052631586,3.1365045806906275,0,1,1,1.82,1,Standard
19.49,Night,Weekend,4.0,Medium,Rain,4.41,0.69,0.22,76.0,34.5781,1.7741457157516676,0,1,1,0.9099999999999999,1,Standard
1.98,Afternoon,Weekday,3.0,Low,Clear,3.4,1.92,0.15,51.56,14.935599999999999,28.724632992783036,0,0,0,2.07,1,Economy
27.070546861761322,Evening,Weekday,4.0,Low,Clear,3.08,0.7,0.38,27.81,32.597182803232926,0.9380601038344806,1,0,0,1.08,0,Standard
11.36,Afternoon,Weekend,1.0,Low,Clear,3.502989473684211,1.66,0.36,115.59,63.97298947368421,5.528169014084507,0,1,0,2.02,1,Premium
17.05,Afternoon,Weekday,4.0,High,Rain,4.63,0.9,0.25,63.82,35.93,3.335763831419965,0,0,2,1.15,1,Standard
6.87,Morning,Weekday,4.0,High,Clear,4.35,1.9,0.48,89.4,60.315,8.77947598253275,1,0,2,2.38,1,Premium
44.64,Evening,Weekday,1.0,Medium,Rain,2.5,1.58,0.11,52.27,78.7809,1.7648051075268818,1,0,1,1.6900000000000002,0,Premium
30.09,Morning,Weekend,2.4768421052631577,Low,Clear,3.54,1.63,0.22,45.84,62.671499999999995,2.082801595214357,1,1,0,1.8499999999999999,0,Premium
27.070546861761322,Evening,Weekday,2.0,Medium,Rain,3.46,0.83,0.47,51.82,50.283953895261895,2.0785616296315554,1,0,1,1.2999999999999998,0,Standard
39.67,Evening,Weekday,1.0,Medium,Clear,3.88,1.16,0.23,52.06,61.870999999999995,1.5596420468868162,1,0,1,1.39,0,Premium
25.42,Evening,Weekday,4.0,Medium,Clear,4.84,1.43,0.2,67.58,54.7066,2.1521085759244687,1,0,1,1.63,0,Standard
5.26,Morning,Weekday,1.0,Low,Clear,3.74,1.65,0.31,67.5,33.344,6.33916349809886,1,0,0,1.96,1,Standard
27.32,Afternoon,Weekday,2.0,Low,Clear,3.62,0.66,0.43,62.17,48.3843,1.7710212298682284,0,0,0,1.09,0,Standard
29.76,Morning,Weekday,3.0,Medium,Rain,2.15,1.94,0.14,20.5,62.7544,2.1086827956989245,1,0,1,2.08,0,Premium
37.53,Afternoon,Weekday,4.0,Low,Rain,2.19,1.84,0.48,62.05,101.0292,2.6919584332533972,0,0,0,2.3200000000000003,0,Luxury
22.15,Morning,Weekend,2.0,Low,Clear,2.56,0.91,0.42,24.45,32.985499999999995,1.4891873589164784,1,1,0,1.33,0,Standard
7.25,Night,Weekday,2.4768421052631577,Low,Clear,2.1,1.73,0.17,19.51,17.9592,2.4771310344827584,0,0,0,1.9,0,Economy
14.91,Afternoon,Weekend,1.0,Medium,Clear,4.23,1.28,0.38,112.25,65.9698,4.424533869885983,0,1,1,1.6600000000000001,1,Premium
18.79,Afternoon,Weekend,3.0,High,Rain,4.17,1.19,0.25,74.57,45.172599999999996,2.4040766365087816,0,1,2,1.44,1,Standard
32.65,Afternoon,Weekday,1.0,High,Clear,2.41,0.97,0.26,80.84,55.0989,1.7419532412162453,0,0,2,1.23,0,Standard
28.97,Afternoon,Weekday,3.0,Medium,Clear,4.51,1.37,0.41,51.21,65.195,2.2504314808422503,0,0,1,1.78,0,Premium
18.45,Afternoon,Weekday,4.0,Medium,Clear,2.46,1.59,0.49,109.53,85.4652,4.632260162601626,0,0,1,2.08,1,Premium
49.34,Afternoon,Weekend,4.0,Low,Clear,3.502989473684211,1.12,0.15,78.36,70.51778947368422,1.4170004053506284,0,1,0,1.27,0,Premium
30.68,Night,Weekday,1.0,Medium,Clear,2.75,1.44,0.27,93.45,72.16069999999999,2.3520436766623205,0,0,1,1.71,1,Premium
12.62,Afternoon,Weekday,3.0,Low,Clear,3.12,1.55,0.29,47.38,36.4212,2.885990491283677,0,0,0,1.84,1,Standard
5.99,Night,Weekday,3.0,Medium,Clear,2.76,1.57,0.25,115.4,41.014300000000006,6.8471285475793,0,0,1,1.82,1,Standard
8.49,Evening,Weekday,2.4768421052631577,Low,Snow,3.47,1.2333157894736844,0.25,99.35,38.77835105263158,3.914216725559481,1,0,0,1.4833157894736844,1,Standard
13.05,Morning,Weekday,1.0,Low,Clear,3.22,1.79,0.12,103.2,38.963499999999996,2.9857088122605364,1,0,0,1.9100000000000001,1,Standard
8.87,Night,Weekday,3.0,Low,Clear,4.96,1.19,0.37,24.8,24.6913,2.783686583990981,0,0,0,1.56,0,Economy
10.14,Morning,Weekend,4.0,Low,Clear,2.17,0.89,0.27,36.16,20.9578,5.6089520045079295,1,1,0,1.1600000000000001,1,Economy
14.97,Evening,Weekday,2.0,Low,Rain,2.43,0.86,0.18,37.85,22.1172,1.477434869739479,1,0,0,1.04,0,Economy
9.5,Afternoon,Weekday,1.0,Low,Clear,2.16,1.22,0.43,36.15,29.2945,3.0836315789473683,0,0,0,1.65,1,Economy
44.94,Evening,Weekday,2.0,High,Clear,3.502989473684211,1.83,0.42,103.37,129.1585894736842,2.8824121050289273,1,0,2,2.25,0,Luxury
4.93,Evening,Weekend,1.0,Medium,Clear,2.16,1.07,0.29,8.67,9.9494,2.0181338742393513,1,1,1,1.36,0,Economy
26.7,Evening,Weekday,4.0,Medium,Clear,4.51,1.62,0.22,13.75,50.789,1.9022097378277154,1,0,1,1.84,0,Standard
21.11,Evening,Weekend,3.0,High,Clear,3.54,0.65,0.36,36.5,30.4015,1.4401468498342018,1,1,2,1.01,0,Standard
49.14,Afternoon,Weekday,3.0,High,Rain,3.58,1.21,0.22,27.99,69.1972,1.408164428164428,0,0,2,1.43,0,Premium
6.49,Morning,Weekday,3.0,Medium,Clear,3.68,1.2333157894736844,0.19,31.66,17.699619473684212,8.763447353730417,1,0,1,1.4233157894736843,1,Economy
20.49,Afternoon,Weekday,1.0,High,Clear,2.51,1.66,0.39,96.76,74.2598,3.624197169350903,0,0,2,2.05,1,Premium
48.5,Morning,Weekday,4.0,Low,Clear,2.59,0.82,0.12,62.11811578947369,49.81417389473684,1.0460041237113402,1,0,0,0.94,0,Standard
43.41,Afternoon,Weekday,2.0,Low,Rain,2.96,1.25,0.14,5.66,58.0149,1.3364409122322045,0,0,0,1.3900000000000001,0,Standard
41.04,Afternoon,Weekday,2.4768421052631577,Medium,Clear,3.78,0.85,0.1,54.37,44.101,1.0745857699805068,0,0,1,0.95,0,Standard
13.64,Night,Weekend,2.0,Medium,Rain,2.63,1.11,0.16,51.91,26.076,1.9117302052785923,0,1,1,1.27,1,Economy
9.37,Afternoon,Weekday,1.0,Medium,Clear,2.35,1.67,0.13,18.1,20.3509,2.1719210245464247,0,0,1,1.7999999999999998,0,Economy
33.76,Evening,Weekday,1.0,Low,Rain,3.502989473684211,1.66,0.5,82.76,100.92458947368421,3.031149289099526,1,0,0,2.16,0,Luxury
46.54,Morning,Weekday,2.0,Low,Rain,2.07,0.84,0.22,85.74,60.026399999999995,1.2897808336914482,1,0,0,1.06,0,Premium
28.28,Evening,Weekday,2.0,Medium,Rain,4.41,1.88,0.16,87.9,71.6404,2.5332531824611033,1,0,1,2.04,1,Premium
29.01,Afternoon,Weekday,2.0,Low,Clear,4.36,1.39,0.2,88.77,62.4379,2.1522888659083073,0,0,0,1.5899999999999999,1,Premium
14.72,Afternoon,Weekday,4.0,Medium,Clear,2.89,1.07,0.47,5.01,20.9951,1.426297554347826,0,0,1,1.54,0,Economy
38.71,Afternoon,Weekday,2.0,Medium,Rain,2.41,1.25,0.31,114.7,86.3545,2.2308059932833895,0,0,1,1.56,0,Premium
10.17,Evening,Weekday,1.0,Medium,Clear,3.502989473684211,1.41,0.25,98.63,42.50018947368421,4.074454277286136,1,0,1,1.66,1,Standard
16.86,Morning,Weekday,1.0,Medium,Clear,4.09,1.34,0.45,108.96,75.7144,4.490771055753262,1,0,1,1.79,1,Premium
21.85,Afternoon,Weekday,3.0,High,Rain,3.93,1.23,0.26,6.8,32.5735,1.4907780320366133,0,0,2,1.49,0,Standard
25.87,Afternoon,Weekday,2.0,Low,Rain,4.35,1.26,0.23,112.39,62.7959,2.4273637417858525,0,0,0,1.49,1,Premium
12.88,Morning,Weekday,4.0,Medium,Rain,4.81,0.76,0.18,98.13,32.2622,2.5048291925465835,1,0,1,0.94,1,Standard
6.63,Afternoon,Weekend,4.0,Medium,Clear,4.08,1.72,0.25,101.28,40.8036,6.154389140271494,0,1,1,1.97,1,Standard
30.92,Morning,Weekday,4.0,Low,Rain,2.47,1.31,0.23,15.73,46.5931,1.506891979301423,1,0,0,1.54,0,Standard
15.14,Morning,Weekday,3.0,Low,Rain,2.73,0.7,0.37,89.96,46.61319999999999,3.078811096433289,1,0,0,1.0699999999999998,1,Standard
29.48,Morning,Weekday,2.4768421052631577,Low,Clear,4.53,1.65,0.22,115.39,78.5578,2.6647829036635007,1,0,0,1.8699999999999999,1,Premium
8.56,Night,Weekend,4.0,Medium,Clear,2.63,1.2333157894736844,0.33,83.03,40.58708315789474,5.408165887850467,0,1,1,1.5633157894736844,1,Standard
24.58,Afternoon,Weekend,1.0,Medium,Clear,2.22,1.92,0.13,70.61,58.59289999999999,2.3837632221318144,0,1,1,2.05,0,Standard
27.1,Afternoon,Weekday,3.0,High,Clear,4.11,1.05,0.18,113.75,53.040000000000006,1.9571955719557197,0,0,2,1.23,1,Standard
3.54,Afternoon,Weekend,2.0,Low,Snow,3.21,0.7,0.26,55.94,20.2324,5.715367231638417,0,1,0,0.96,1,Economy
17.49,Afternoon,Weekday,2.0,Low,Clear,4.76,1.28,0.47,73.92,61.889599999999994,3.5385706117781592,0,0,0,1.75,1,Premium
7.59,Afternoon,Weekday,2.0,High,Clear,3.95,0.67,0.25,59.78,23.9803,3.159459815546772,0,0,2,0.92,1,Economy
4.11,Afternoon,Weekend,4.0,Low,Snow,2.27,1.9,0.37,112.28,51.6226,12.560243309002432,0,1,0,2.27,1,Standard
49.51,Morning,Weekend,2.0,Medium,Clear,4.84,0.78,0.2,13.75,46.207800000000006,0.933302363158958,1,1,1,0.98,0,Standard
16.8,Afternoon,Weekday,4.0,Medium,Rain,2.78,0.88,0.2929157894736842,62.63,35.90931589473684,1.604672619047619,0,0,1,1.1729157894736841,1,Standard
40.68,Morning,Weekday,3.0,Low,Clear,3.01,1.11,0.12,84.0,58.2448,1.431779744346116,1,0,0,1.23,0,Standard
13.48,Afternoon,Weekday,3.0,Low,Rain,3.21,1.07,0.22,96.07,38.769,2.8760385756676556,0,0,0,1.29,1,Standard
34.39,Afternoon,Weekday,4.0,Low,Clear,2.15,1.69,0.16,72.05,71.7971,2.087731898807793,0,0,0,1.8499999999999999,0,Premium
38.25,Morning,Weekday,1.0,Low,Rain,3.49,1.18,0.17,109.53,67.24510000000001,1.7580418300653597,1,0,0,1.3499999999999999,0,Premium
30.19,Morning,Weekday,2.0,Medium,Clear,2.37,0.76,0.4,113.33,70.6464,2.34005962239152,1,0,1,1.1600000000000001,1,Premium
24.11,Evening,Weekday,2.0,Medium,Clear,3.2,0.9,0.11,12.4,26.263,1.089299046038988,1,0,1,1.01,0,Economy
21.18,Afternoon,Weekday,2.0,Low,Rain,3.05,1.26,0.32,51.27,46.1432,2.17862134088763,0,0,0,1.58,0,Standard
18.09,Morning,Weekday,4.0,Medium,Clear,4.32,0.72,0.25,7.7,19.2698,1.0652183526810393,1,0,1,0.97,0,Economy
46.55,Night,Weekday,3.0,High,Clear,4.41,1.42,0.3,42.88,83.375,1.7910848549946294,0,0,2,1.72,0,Premium
41.7,Afternoon,Weekday,2.0,Low,Clear,2.46,1.35,0.33,66.74,80.7792,1.9371510791366906,0,0,0,1.6800000000000002,0,Premium
48.29,Afternoon,Weekend,3.0,Medium,Rain,3.1,1.57,0.23,109.74,104.1555,2.1568751294263824,0,1,1,1.8,0,Luxury
7.09,Night,Weekend,2.0,Low,Clear,3.502989473684211,1.91,0.22,102.35,39.56188947368421,5.5259379407616365,0,1,0,2.13,1,Standard
36.81,Morning,Weekday,2.0,Low,Clear,2.45,1.87,0.39,19.66,78.95210000000002,2.144854659060038,1,0,0,2.2600000000000002,0,Premium
46.98,Morning,Weekend,4.0,Low,Clear,4.4,1.92,0.45,15.7,101.66659999999999,2.164040017028523,1,1,0,2.37,0,Luxury
9.88,Morning,Weekend,1.0,Medium,Clear,4.12,0.87,0.18,72.77,25.8142,2.6127732793522265,1,1,1,1.05,1,Economy
4.26,Afternoon,Weekend,4.0,Low,Clear,2.57,0.7,0.14,66.19,14.8186,3.4785446009389673,0,1,0,0.84,1,Economy
37.31,Morning,Weekday,2.0,High,Clear,3.1,0.95,0.46,35.63,54.9343,1.4723746984722594,1,0,2,1.41,0,Standard
29.15,Afternoon,Weekday,2.0,Medium,Clear,2.32,1.84,0.24,108.44,81.9816,2.8124048027444255,0,0,1,2.08,1,Premium
27.070546861761322,Morning,Weekday,1.0,Medium,Clear,3.88,1.96,0.32,111.65,92.6662718490522,4.522184225724762,1,0,1,2.28,1,Premium
7.85,Afternoon,Weekday,3.0,Low,Clear,2.36,1.2333157894736844,0.24,51.3,24.35352894736842,3.6590445859872616,0,0,0,1.4733157894736844,1,Economy
39.97,Night,Weekday,3.0,Medium,Rain,4.96,0.67,0.15,107.38,47.846900000000005,1.1970703027270455,0,0,1,0.8200000000000001,0,Standard
10.88,Evening,Weekday,2.0,Medium,Clear,3.502989473684211,1.92,0.34,62.11811578947369,45.51274884210527,3.8548345588235295,1,0,1,2.26,1,Standard
9.02,Afternoon,Weekday,3.0,Low,Clear,3.17,1.14,0.31,89.73,41.2691,6.3054072423182275,0,0,0,1.45,1,Standard
9.05,Afternoon,Weekend,2.0,Medium,Clear,3.74,0.51,0.18,59.73,19.1069,2.111259668508287,0,1,1,0.69,1,Economy
40.91,Afternoon,Weekday,1.0,Medium,Clear,4.73,1.16,0.28,19.1,57.53359999999999,1.4063456367636273,0,0,1,1.44,0,Standard
33.59,Afternoon,Weekday,1.0,Low,Rain,3.66,0.57,0.42,111.71,69.7245,2.075751711818994,0,0,0,0.99,1,Premium
26.63,Afternoon,Weekend,2.0,High,Clear,2.52,1.2333157894736844,0.34,57.22,54.817999473684225,2.145189635749155,0,1,2,1.5733157894736844,0,Standard
